"","location_name","lat","lon","date","species_tvk","species","passes","percentile","activity_level","pass_definition","detector_make","detector_model","detector_height_m","roost_within_25m","activity_elevated_by_roost","roost_species","linear_feature_adjacent","linear_feature_25m","anthropogenic_feature_adjacent","anthropogenic_feature_25m","temperature_c","rainfall","wind_speed_mph","method_of_classification","analysis_software_used","site_name","reference_range_size","location_filter","date_filter","detector_make_filter","timestamp","DateTime","Night","Month","sunset","sunrise","night_length_hr","night_length_min","post_set_min","pre_rise_min","post_set_hr","pre_rise_hr","post_set_hr_int","pre_rise_hr_int","Spp","lower","upper","passes.per.hour"
"54","d7",55.024583,-6.821733,"2018-07-23","NHMSYS0000080185","Nyctalus leisleri",47,96,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-23 22:42:34",2018-07-23 22:42:34,2018-07-23,"Jul",2018-07-23 21:48:15,2018-07-24 05:23:09,7.58166666666667,454.9,54.3166666666667,400.583333333333,0.905277777777778,6.67638888888889,1,7,"Leisler's",8,18,6.2
"55","d8",55.022133,-6.82135,"2018-07-23","NHMSYS0000080185","Nyctalus leisleri",24,90,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-23 00:22:41",2018-07-23 00:22:41,2018-07-22,"Jul",2018-07-22 21:49:47,2018-07-23 05:21:30,7.52861111111111,451.716666666667,152.9,298.816666666667,2.54833333333333,4.98027777777778,3,5,"Leisler's",8,18,3.19
"56","d8",55.022133,-6.82135,"2018-07-23","NHMSYS0000080185","Nyctalus leisleri",24,90,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-23 22:31:19",2018-07-23 22:31:19,2018-07-23,"Jul",2018-07-23 21:48:15,2018-07-24 05:23:09,7.58166666666667,454.9,43.0666666666667,411.833333333333,0.717777777777778,6.86388888888889,1,7,"Leisler's",8,18,3.17
"57","d9",55.01965,-6.82065,"2018-07-23","NHMSYS0000080185","Nyctalus leisleri",13,84,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-23 22:22:11",2018-07-23 22:22:11,2018-07-23,"Jul",2018-07-23 21:48:15,2018-07-24 05:23:09,7.58166666666667,454.9,33.9333333333333,420.966666666667,0.565555555555556,7.01611111111111,1,7,"Leisler's",8,18,1.71
"58","d10",55.017283,-6.81975,"2018-07-24","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-24 22:08:43",2018-07-24 22:08:43,2018-07-24,"Jul",2018-07-24 21:46:41,2018-07-25 05:24:49,7.63555555555556,458.133333333333,22.0333333333333,436.1,0.367222222222222,7.26833333333333,0,7,"Leisler's",8,18,0.92
"59","d6",55.0269,-6.821783,"2018-07-24","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-24 23:05:00",2018-07-24 23:05:00,2018-07-24,"Jul",2018-07-24 21:46:41,2018-07-25 05:24:49,7.63555555555556,458.133333333333,78.3166666666667,379.816666666667,1.30527777777778,6.33027777777778,1,6,"Leisler's",8,18,0.39
"60","d7",55.024583,-6.821733,"2018-07-24","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-24 22:22:36",2018-07-24 22:22:36,2018-07-24,"Jul",2018-07-24 21:46:41,2018-07-25 05:24:49,7.63555555555556,458.133333333333,35.9166666666667,422.216666666667,0.598611111111111,7.03694444444444,1,7,"Leisler's",8,18,0.39
"61","d8",55.022133,-6.82135,"2018-07-24","NHMSYS0000080185","Nyctalus leisleri",8,77,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-24 22:58:43",2018-07-24 22:58:43,2018-07-24,"Jul",2018-07-24 21:46:41,2018-07-25 05:24:49,7.63555555555556,458.133333333333,72.0333333333333,386.1,1.20055555555556,6.435,1,6,"Leisler's",8,18,1.05
"62","d9",55.01965,-6.82065,"2018-07-24","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-24 22:31:33",2018-07-24 22:31:33,2018-07-24,"Jul",2018-07-24 21:46:41,2018-07-25 05:24:49,7.63555555555556,458.133333333333,44.8666666666667,413.266666666667,0.747777777777778,6.88777777777778,1,7,"Leisler's",8,18,0.92
"63","d7",55.024583,-6.821733,"2018-07-25","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-25 23:58:26",2018-07-25 23:58:26,2018-07-25,"Jul",2018-07-25 21:45:04,2018-07-26 05:26:30,7.69055555555556,461.433333333333,133.366666666667,328.066666666667,2.22277777777778,5.46777777777778,2,5,"Leisler's",8,18,0.13
"64","d10",55.017283,-6.81975,"2018-07-26","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-26 22:58:05",2018-07-26 22:58:05,2018-07-26,"Jul",2018-07-26 21:43:24,2018-07-27 05:28:12,7.74666666666667,464.8,74.6833333333333,390.116666666667,1.24472222222222,6.50194444444444,1,7,"Leisler's",8,18,0.13
"65","d6",55.0269,-6.821783,"2018-07-26","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-26 23:09:09",2018-07-26 23:09:09,2018-07-26,"Jul",2018-07-26 21:43:24,2018-07-27 05:28:12,7.74666666666667,464.8,85.75,379.05,1.42916666666667,6.3175,1,6,"Leisler's",8,18,0.13
"66","d7",55.024583,-6.821733,"2018-07-26","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-26 23:09:46",2018-07-26 23:09:46,2018-07-26,"Jul",2018-07-26 21:43:24,2018-07-27 05:28:12,7.74666666666667,464.8,86.3666666666667,378.433333333333,1.43944444444444,6.30722222222222,1,6,"Leisler's",8,18,0.26
"67","d8",55.022133,-6.82135,"2018-07-26","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-26 22:45:29",2018-07-26 22:45:29,2018-07-26,"Jul",2018-07-26 21:43:24,2018-07-27 05:28:12,7.74666666666667,464.8,62.0833333333333,402.716666666667,1.03472222222222,6.71194444444444,1,7,"Leisler's",8,18,0.52
"68","d9",55.01965,-6.82065,"2018-07-26","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-26 23:02:18",2018-07-26 23:02:18,2018-07-26,"Jul",2018-07-26 21:43:24,2018-07-27 05:28:12,7.74666666666667,464.8,78.9,385.9,1.315,6.43166666666667,1,6,"Leisler's",8,18,0.39
"69","d10",55.017283,-6.81975,"2018-07-29","NHMSYS0000080185","Nyctalus leisleri",26,92,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-29 22:58:06",2018-07-29 22:58:06,2018-07-29,"Jul",2018-07-29 21:38:13,2018-07-30 05:33:25,7.92,475.2,79.8833333333333,395.316666666667,1.33138888888889,6.58861111111111,1,7,"Leisler's",8,18,3.28
"70","d8",55.022133,-6.82135,"2018-07-29","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-29 22:47:06",2018-07-29 22:47:06,2018-07-29,"Jul",2018-07-29 21:38:13,2018-07-30 05:33:25,7.92,475.2,68.8833333333333,406.316666666667,1.14805555555556,6.77194444444444,1,7,"Leisler's",8,18,0.25
"71","d9",55.01965,-6.82065,"2018-07-29","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-29 22:47:15",2018-07-29 22:47:15,2018-07-29,"Jul",2018-07-29 21:38:13,2018-07-30 05:33:25,7.92,475.2,69.0333333333333,406.166666666667,1.15055555555556,6.76944444444444,1,7,"Leisler's",8,18,0.51
"72","d10",55.017283,-6.81975,"2018-07-30","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-30 22:31:12",2018-07-30 22:31:12,2018-07-30,"Jul",2018-07-30 21:36:25,2018-07-31 05:35:11,7.97944444444444,478.766666666667,54.7833333333333,423.983333333333,0.913055555555556,7.06638888888889,1,7,"Leisler's",8,18,0.25
"73","d8",55.022133,-6.82135,"2018-07-30","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-30 22:09:51",2018-07-30 22:09:51,2018-07-30,"Jul",2018-07-30 21:36:25,2018-07-31 05:35:11,7.97944444444444,478.766666666667,33.4333333333333,445.333333333333,0.557222222222222,7.42222222222222,1,7,"Leisler's",8,18,0.25
"74","d9",55.01965,-6.82065,"2018-07-30","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-07-30 22:45:38",2018-07-30 22:45:38,2018-07-30,"Jul",2018-07-30 21:36:25,2018-07-31 05:35:11,7.97944444444444,478.766666666667,69.2166666666667,409.55,1.15361111111111,6.82583333333333,1,7,"Leisler's",8,18,0.38
"75","d10",55.017283,-6.81975,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",17,86,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 22:02:43",2018-08-02 22:02:43,2018-08-02,"Aug",2018-08-02 21:30:49,2018-08-03 05:40:34,8.1625,489.75,31.9,457.85,0.531666666666667,7.63083333333333,1,8,"Leisler's",8,18,2.08
"76","d6",55.0269,-6.821783,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 00:40:03",2018-08-02 00:40:03,2018-08-01,"Aug",2018-08-01 21:32:43,2018-08-02 05:38:46,8.10083333333333,486.05,187.333333333333,298.716666666667,3.12222222222222,4.97861111111111,3,5,"Leisler's",8,18,0.62
"77","d6",55.0269,-6.821783,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 22:05:00",2018-08-02 22:05:00,2018-08-02,"Aug",2018-08-02 21:30:49,2018-08-03 05:40:34,8.1625,489.75,34.1833333333333,455.566666666667,0.569722222222222,7.59277777777778,1,8,"Leisler's",8,18,0.61
"78","d7",55.024583,-6.821733,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",12,83,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 22:46:50",2018-08-02 22:46:50,2018-08-02,"Aug",2018-08-02 21:30:49,2018-08-03 05:40:34,8.1625,489.75,76.0166666666667,413.733333333333,1.26694444444444,6.89555555555556,1,7,"Leisler's",8,18,1.47
"79","d8",55.022133,-6.82135,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",9,79,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 22:36:45",2018-08-02 22:36:45,2018-08-02,"Aug",2018-08-02 21:30:49,2018-08-03 05:40:34,8.1625,489.75,65.9333333333333,423.816666666667,1.09888888888889,7.06361111111111,1,7,"Leisler's",8,18,1.1
"80","d9",55.01965,-6.82065,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 02:28:17",2018-08-02 02:28:17,2018-08-01,"Aug",2018-08-01 21:32:43,2018-08-02 05:38:46,8.10083333333333,486.05,295.566666666667,190.483333333333,4.92611111111111,3.17472222222222,5,3,"Leisler's",8,18,0.37
"81","d9",55.01965,-6.82065,"2018-08-02","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-02 22:21:33",2018-08-02 22:21:33,2018-08-02,"Aug",2018-08-02 21:30:49,2018-08-03 05:40:34,8.1625,489.75,50.7333333333333,439.016666666667,0.845555555555556,7.31694444444444,1,7,"Leisler's",8,18,0.37
"82","d10",55.017283,-6.81975,"2018-08-03","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-03 22:25:36",2018-08-03 22:25:36,2018-08-03,"Aug",2018-08-03 21:28:54,2018-08-04 05:42:23,8.22472222222222,493.483333333333,56.7,436.783333333333,0.945,7.27972222222222,1,7,"Leisler's",8,18,0.49
"83","d7",55.024583,-6.821733,"2018-08-03","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-03 22:04:13",2018-08-03 22:04:13,2018-08-03,"Aug",2018-08-03 21:28:54,2018-08-04 05:42:23,8.22472222222222,493.483333333333,35.3166666666667,458.166666666667,0.588611111111111,7.63611111111111,1,8,"Leisler's",8,18,0.49
"84","d8",55.022133,-6.82135,"2018-08-03","NHMSYS0000080185","Nyctalus leisleri",7,73,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-03 22:03:16",2018-08-03 22:03:16,2018-08-03,"Aug",2018-08-03 21:28:54,2018-08-04 05:42:23,8.22472222222222,493.483333333333,34.3666666666667,459.116666666667,0.572777777777778,7.65194444444444,1,8,"Leisler's",8,18,0.85
"85","d10",55.017283,-6.81975,"2018-08-04","NHMSYS0000080185","Nyctalus leisleri",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-04 21:58:39",2018-08-04 21:58:39,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,31.7166666666667,465.55,0.528611111111111,7.75916666666667,1,8,"Leisler's",8,18,0.6
"86","d6",55.0269,-6.821783,"2018-08-04","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-04 01:33:53",2018-08-04 01:33:53,2018-08-03,"Aug",2018-08-03 21:28:54,2018-08-04 05:42:23,8.22472222222222,493.483333333333,244.983333333333,248.5,4.08305555555556,4.14166666666667,4,4,"Leisler's",8,18,0.36
"87","d6",55.0269,-6.821783,"2018-08-04","NHMSYS0000080185","Nyctalus leisleri",3,51,"medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-04 22:50:14",2018-08-04 22:50:14,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,83.3,413.966666666667,1.38833333333333,6.89944444444444,1,7,"Leisler's",8,18,0.36
"88","d7",55.024583,-6.821733,"2018-08-04","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-04 22:35:49",2018-08-04 22:35:49,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,68.8833333333333,428.383333333333,1.14805555555556,7.13972222222222,1,7,"Leisler's",8,18,0.24
"89","d8",55.022133,-6.82135,"2018-08-04","NHMSYS0000080185","Nyctalus leisleri",12,83,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-04 22:13:12",2018-08-04 22:13:12,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,46.2666666666667,451,0.771111111111111,7.51666666666667,1,8,"Leisler's",8,18,1.45
"90","d9",55.01965,-6.82065,"2018-08-04","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-04 01:10:49",2018-08-04 01:10:49,2018-08-03,"Aug",2018-08-03 21:28:54,2018-08-04 05:42:23,8.22472222222222,493.483333333333,221.916666666667,271.566666666667,3.69861111111111,4.52611111111111,4,5,"Leisler's",8,18,0.12
"91","d6",55.0269,-6.821783,"2018-08-05","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-05 23:14:13",2018-08-05 23:14:13,2018-08-05,"Aug",2018-08-05 21:24:57,2018-08-06 05:46:02,8.35138888888889,501.083333333333,109.266666666667,391.816666666667,1.82111111111111,6.53027777777778,2,7,"Leisler's",8,18,0.24
"92","d9",55.01965,-6.82065,"2018-08-05","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-05 00:07:28",2018-08-05 00:07:28,2018-08-04,"Aug",2018-08-04 21:26:56,2018-08-05 05:44:12,8.28777777777778,497.266666666667,160.533333333333,336.733333333333,2.67555555555556,5.61222222222222,3,6,"Leisler's",8,18,0.24
"93","d9",55.01965,-6.82065,"2018-08-05","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-05 21:57:55",2018-08-05 21:57:55,2018-08-05,"Aug",2018-08-05 21:24:57,2018-08-06 05:46:02,8.35138888888889,501.083333333333,32.9666666666667,468.116666666667,0.549444444444444,7.80194444444444,1,8,"Leisler's",8,18,0.24
"94","d10",55.017283,-6.81975,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",39,96,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 01:20:38",2018-08-06 01:20:38,2018-08-05,"Aug",2018-08-05 21:24:57,2018-08-06 05:46:02,8.35138888888889,501.083333333333,235.683333333333,265.4,3.92805555555556,4.42333333333333,4,4,"Leisler's",8,18,4.67
"95","d10",55.017283,-6.81975,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",39,96,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 22:19:11",2018-08-06 22:19:11,2018-08-06,"Aug",2018-08-06 21:22:56,2018-08-07 05:47:53,8.41583333333333,504.95,56.25,448.7,0.9375,7.47833333333333,1,7,"Leisler's",8,18,4.63
"96","d6",55.0269,-6.821783,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",15,86,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 22:10:35",2018-08-06 22:10:35,2018-08-06,"Aug",2018-08-06 21:22:56,2018-08-07 05:47:53,8.41583333333333,504.95,47.65,457.3,0.794166666666667,7.62166666666667,1,8,"Leisler's",8,18,1.78
"97","d7",55.024583,-6.821733,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",26,92,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 00:35:27",2018-08-06 00:35:27,2018-08-05,"Aug",2018-08-05 21:24:57,2018-08-06 05:46:02,8.35138888888889,501.083333333333,190.5,310.583333333333,3.175,5.17638888888889,3,5,"Leisler's",8,18,3.11
"98","d7",55.024583,-6.821733,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",26,92,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 22:07:52",2018-08-06 22:07:52,2018-08-06,"Aug",2018-08-06 21:22:56,2018-08-07 05:47:53,8.41583333333333,504.95,44.9333333333333,460.016666666667,0.748888888888889,7.66694444444444,1,8,"Leisler's",8,18,3.09
"99","d8",55.022133,-6.82135,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",37,94,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 22:04:26",2018-08-06 22:04:26,2018-08-06,"Aug",2018-08-06 21:22:56,2018-08-07 05:47:53,8.41583333333333,504.95,41.5,463.45,0.691666666666667,7.72416666666667,1,8,"Leisler's",8,18,4.4
"100","d9",55.01965,-6.82065,"2018-08-06","NHMSYS0000080185","Nyctalus leisleri",24,90,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-06 22:06:22",2018-08-06 22:06:22,2018-08-06,"Aug",2018-08-06 21:22:56,2018-08-07 05:47:53,8.41583333333333,504.95,43.4333333333333,461.516666666667,0.723888888888889,7.69194444444444,1,8,"Leisler's",8,18,2.85
"101","d10",55.017283,-6.81975,"2018-08-07","NHMSYS0000080185","Nyctalus leisleri",5,67,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-07 22:29:18",2018-08-07 22:29:18,2018-08-07,"Aug",2018-08-07 21:20:53,2018-08-08 05:49:44,8.48083333333333,508.85,68.4166666666667,440.433333333333,1.14027777777778,7.34055555555556,1,7,"Leisler's",8,18,0.59
"102","d8",55.022133,-6.82135,"2018-08-07","NHMSYS0000080185","Nyctalus leisleri",4,60,"medium/high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-07 23:13:04",2018-08-07 23:13:04,2018-08-07,"Aug",2018-08-07 21:20:53,2018-08-08 05:49:44,8.48083333333333,508.85,112.183333333333,396.666666666667,1.86972222222222,6.61111111111111,2,7,"Leisler's",8,18,0.47
"103","d9",55.01965,-6.82065,"2018-08-07","NHMSYS0000080185","Nyctalus leisleri",10,80,"high","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-07 23:07:45",2018-08-07 23:07:45,2018-08-07,"Aug",2018-08-07 21:20:53,2018-08-08 05:49:44,8.48083333333333,508.85,106.866666666667,401.983333333333,1.78111111111111,6.69972222222222,2,7,"Leisler's",8,18,1.18
"104","d10",55.017283,-6.81975,"2018-08-08","NHMSYS0000080185","Nyctalus leisleri",2,31,"low/medium","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-08 23:39:28",2018-08-08 23:39:28,2018-08-08,"Aug",2018-08-08 21:18:49,2018-08-09 05:51:35,8.54611111111111,512.766666666667,140.65,372.116666666667,2.34416666666667,6.20194444444444,2,6,"Leisler's",8,18,0.23
"105","d9",55.01965,-6.82065,"2018-08-09","NHMSYS0000080185","Nyctalus leisleri",1,0,"low","Pass 1s gap","Wildlife Acoustics","SM2",NA,"No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rigged Hill",306,100,1,"No","2018-08-09 21:35:03",2018-08-09 21:35:03,2018-08-09,"Aug",2018-08-09 21:16:43,2018-08-10 05:53:27,8.61222222222222,516.733333333333,18.3333333333333,498.4,0.305555555555556,8.30666666666667,0,8,"Leisler's",8,18,0.12
